STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,id,name_2,host_id,host_name,neighbourh,neighbou_1,latitude,longitude,room_type,price,minimum_ni,number_of_,last_revie,reviews_pe,calculated,availabili,number_o_1,license
"47","037","019300","47037019300","193",Census Tract 193,G5020,S,"3498932","493345","+36.1710458","-086.7683581","53626759",Cute Condo in the Heart of Nashville Free Parking!,"83323910",Rebecca,,District 5,36.174399999999999,-86.779730000000001,Entire home/apt,"163","2","0",,,"9","299","0",
"47","037","019300","47037019300","193",Census Tract 193,G5020,S,"3498932","493345","+36.1710458","-086.7683581","53661699",Downtown Nashville Riverfront Retreat-Free Parking,"83323910",Rebecca,,District 5,36.173850000000002,-86.779290000000003,Entire home/apt,"163","2","0",,,"9","341","0",
"47","037","019300","47037019300","193",Census Tract 193,G5020,S,"3498932","493345","+36.1710458","-086.7683581","53718142","Updated Germantown Home Near downtown w/Shared Pool, Free WiFi, Firepit, Balcony","134126657",Vacasa Tennessee,,District 5,36.173349999999999,-86.779070000000004,Entire home/apt,"168","2","0",,,"15","361","0",
"47","037","019300","47037019300","193",Census Tract 193,G5020,S,"3498932","493345","+36.1710458","-086.7683581","53718171","Riverfront Condo with Stunning Views, Prime Location + More!","134126657",Vacasa Tennessee,,District 5,36.172429999999999,-86.778670000000005,Entire home/apt,"248","2","0",,,"15","353","0",
"47","037","010103","47037010103","101.03",Census Tract 101.03,G5020,S,"48020412","61097","+36.3444054","-086.8608396","30507492",White Oaks Inn,"157014090",Steve,,District 1,36.344169999999998,-86.849680000000006,Entire home/apt,"193","2","97",2021/12/12,2.850000000000000,"1","135","39",
"47","037","010103","47037010103","101.03",Census Tract 101.03,G5020,S,"48020412","61097","+36.3444054","-086.8608396","32663556",Rustic Garden Retreat Home,"154499736",Goly,,District 1,36.346069999999997,-86.892089999999996,Entire home/apt,"125","30","26",2021/10/25,0.810000000000000,"1","349","5",
"47","037","010103","47037010103","101.03",Census Tract 101.03,G5020,S,"48020412","61097","+36.3444054","-086.8608396","34513576",Elegant Farm Stay Above Beautiful Barn Near Nashville,"221702926",Lori,,District 1,36.347729999999999,-86.876030000000000,Entire home/apt,"242","2","74",2021/12/12,2.350000000000000,"1","328","38",
"47","037","010103","47037010103","101.03",Census Tract 101.03,G5020,S,"48020412","61097","+36.3444054","-086.8608396","35652611",Wooded Country House Close to Nashville,"43152119",Doug,,District 1,36.327240000000003,-86.863849999999999,Entire home/apt,"199","2","107",2021/12/12,3.530000000000000,"2","160","50",
"47","037","010103","47037010103","101.03",Census Tract 101.03,G5020,S,"48020412","61097","+36.3444054","-086.8608396","40678390",Nashville's Little Peace of Country Heaven,"36080991",Sandi,,District 1,36.315130000000003,-86.814920000000001,Entire home/apt,"178","3","31",2021/11/28,3.420000000000000,"1","33","31",
"47","037","010202","47037010202","102.02",Census Tract 102.02,G5020,S,"68394934","77571","+36.3619781","-086.7746355","10452356",Cozy Country Getaway with Private Hot Tub,"53848573",StayInBnB,,District 10,36.354370000000003,-86.743330000000000,Entire home/apt,"94","1","44",2021/09/30,0.710000000000000,"4","0","21",
"47","037","010202","47037010202","102.02",Census Tract 102.02,G5020,S,"68394934","77571","+36.3619781","-086.7746355","10452358",Executive Country Guest Home with Private Hot Tub,"53848573",StayInBnB,,District 10,36.354370000000003,-86.743330000000000,Entire home/apt,"107","1","46",2021/11/23,0.730000000000000,"4","229","18",
"47","037","010202","47037010202","102.02",Census Tract 102.02,G5020,S,"68394934","77571","+36.3619781","-086.7746355","10452361",Executive 4 Bedroom Country Getaway,"53848573",StayInBnB,,District 10,36.354370000000003,-86.743330000000000,Entire home/apt,"196","1","52",2021/11/07,0.860000000000000,"4","233","10",
"47","037","010202","47037010202","102.02",Census Tract 102.02,G5020,S,"68394934","77571","+36.3619781","-086.7746355","11074483",Enjoy Nature at a Secluded Cabin near Nashville #2018038413,"4359004",Blake,,District 10,36.335659999999997,-86.756450000000001,Entire home/apt,"178","1","281",2021/11/28,6.590000000000000,"1","112","85",
"47","037","010202","47037010202","102.02",Census Tract 102.02,G5020,S,"68394934","77571","+36.3619781","-086.7746355","11304096","Country and nature - majestic views, convenience","55618658",Gary & Christina,,District 3,36.345970000000001,-86.759479999999996,Entire home/apt,"126","1","97",2021/11/26,1.400000000000000,"1","346","18",
"47","037","010202","47037010202","102.02",Census Tract 102.02,G5020,S,"68394934","77571","+36.3619781","-086.7746355","22877835",Nashville-Area Home / Apartment on Acreage!,"169279984",Holly,,District 10,36.376629999999999,-86.731510000000000,Entire home/apt,"110","3","61",2021/11/21,1.310000000000000,"1","118","10",
"47","037","010202","47037010202","102.02",Census Tract 102.02,G5020,S,"68394934","77571","+36.3619781","-086.7746355","27434683",Country Comfort,"21224226",Deborah,,District 10,36.369599999999998,-86.731409999999997,Entire home/apt,"120","2","75",2021/12/13,1.930000000000000,"1","149","22",
"47","037","010202","47037010202","102.02",Census Tract 102.02,G5020,S,"68394934","77571","+36.3619781","-086.7746355","30593043",Ridgetop Retreat. 16 miles to Nashville.,"229171323",Amy,,District 10,36.398479999999999,-86.762659999999997,Entire home/apt,"130","2","106",2021/12/10,2.900000000000000,"1","343","42",
"47","037","010202","47037010202","102.02",Census Tract 102.02,G5020,S,"68394934","77571","+36.3619781","-086.7746355","32658293",Creekside Guesthouse on Nashville Farm,"74176068",Catherine,,District 3,36.375100000000003,-86.766540000000006,Entire home/apt,"151","2","168",2021/12/13,5.040000000000000,"1","327","60",
"47","037","010202","47037010202","102.02",Census Tract 102.02,G5020,S,"68394934","77571","+36.3619781","-086.7746355","33250628",Private and modern family style home on 1 acre lot,"144795052",Therasia,,District 10,36.367840000000001,-86.741110000000006,Entire home/apt,"419","1","23",2021/05/31,0.700000000000000,"1","131","2",
"47","037","010202","47037010202","102.02",Census Tract 102.02,G5020,S,"68394934","77571","+36.3619781","-086.7746355","38047475",The Cabin at Ghost Gums on the Ridge,"207503996",Dayle & Terry,,District 3,36.321359999999999,-86.764430000000004,Entire home/apt,"125","2","65",2021/12/11,3.620000000000000,"1","171","43",
"47","037","010202","47037010202","102.02",Census Tract 102.02,G5020,S,"68394934","77571","+36.3619781","-086.7746355","40865070",Nashville Luxury Teepee,"53848573",StayInBnB,,District 10,36.354370000000003,-86.743330000000000,Private room,"500","1","0",,,"4","12","0",
"47","037","010202","47037010202","102.02",Census Tract 102.02,G5020,S,"68394934","77571","+36.3619781","-086.7746355","43099808",Bella Rose Country Estate with Pond,"106505883",TurnKey Vacation Rentals,,District 3,36.305759999999999,-86.805920000000000,Entire home/apt,"476","5","2",2021/06/02,0.280000000000000,"127","335","2",
"47","037","010202","47037010202","102.02",Census Tract 102.02,G5020,S,"68394934","77571","+36.3619781","-086.7746355","49997546",The Wimberly Hobby Farm,"403213231",Julie,,District 10,36.385790000000000,-86.734499999999997,Entire home/apt,"292","2","21",2021/12/05,3.210000000000000,"1","324","21",
"47","037","010104","47037010104","101.04",Census Tract 101.04,G5020,S,"65057849","251504","+36.2940028","-086.8777483","15336863",Cabin-Schoolhouse @ Hachland Hill,"56081420",Sally,,District 1,36.310180000000003,-86.904820000000001,Private room,"165","2","49",2019/11/02,0.880000000000000,"5","154","0",
"47","037","010104","47037010104","101.04",Census Tract 101.04,G5020,S,"65057849","251504","+36.2940028","-086.8777483","15355149",Country Inn Steeped in History/Hachland-Poplar #1,"56081420",Sally,,District 1,36.310180000000003,-86.904820000000001,Private room,"145","1","50",2021/08/08,0.830000000000000,"5","170","5",
"47","037","010104","47037010104","101.04",Census Tract 101.04,G5020,S,"65057849","251504","+36.2940028","-086.8777483","15372080",Country Inn Steeped in History/Hachland-Poplar #2,"56081420",Sally,,District 1,36.310180000000003,-86.904820000000001,Private room,"145","1","45",2021/09/12,0.770000000000000,"5","170","6",
"47","037","010104","47037010104","101.04",Census Tract 101.04,G5020,S,"65057849","251504","+36.2940028","-086.8777483","15373565",Country Inn Steeped in History/Hachland-Poplar #3,"56081420",Sally,,District 1,36.310180000000003,-86.904820000000001,Private room,"165","1","44",2021/07/30,0.760000000000000,"5","170","5",
"47","037","010104","47037010104","101.04",Census Tract 101.04,G5020,S,"65057849","251504","+36.2940028","-086.8777483","15374911",Country Inn Steeped in History/Hachland- Poplar #4,"56081420",Sally,,District 1,36.310180000000003,-86.904820000000001,Private room,"165","1","37",2021/12/11,0.610000000000000,"5","170","14",
"47","037","010104","47037010104","101.04",Census Tract 101.04,G5020,S,"65057849","251504","+36.2940028","-086.8777483","33453266",Country Suite w/private entrance. NO Shared spaces,"191735572",Derrick And Michelle,,District 1,36.316350000000000,-86.876900000000006,Private room,"61","1","201",2021/12/12,6.160000000000000,"1","346","139",
"47","037","010104","47037010104","101.04",Census Tract 101.04,G5020,S,"65057849","251504","+36.2940028","-086.8777483","35231306",Creekside,"32854475",Ashley,,District 1,36.269050000000000,-86.832009999999997,Entire home/apt,"56","2","143",2021/12/07,5.590000000000000,"1","123","81",
"47","037","010104","47037010104","101.04",Census Tract 101.04,G5020,S,"65057849","251504","+36.2940028","-086.8777483","35761331",Lake House Retreat,"30066816",Jennifer,,District 1,36.274039999999999,-86.908600000000007,Entire home/apt,"165","3","107",2021/11/30,3.610000000000000,"1","255","50",
"47","037","010104","47037010104","101.04",Census Tract 101.04,G5020,S,"65057849","251504","+36.2940028","-086.8777483","37495535",★Modern Farmhouse w/ Small Town Charm★15min D'town,"29801925",Ashley,,District 1,36.316260000000000,-86.865669999999994,Entire home/apt,"257","2","43",2021/11/27,1.960000000000000,"1","334","28",
"47","037","010104","47037010104","101.04",Census Tract 101.04,G5020,S,"65057849","251504","+36.2940028","-086.8777483","39114011","Big Room on Farm, Private Bath, 17 Min to Downtown","13996514",Ellery,,District 1,36.280709999999999,-86.851320000000001,Private room,"89","1","57",2021/11/29,2.140000000000000,"3","161","24",
"47","037","010104","47037010104","101.04",Census Tract 101.04,G5020,S,"65057849","251504","+36.2940028","-086.8777483","39115611","Cozy Room on Farm, Priv Bath, 17 mins to Downtown","13996514",Ellery,,District 1,36.279100000000000,-86.849860000000007,Private room,"69","1","42",2021/11/28,1.580000000000000,"3","167","21",
"47","037","010104","47037010104","101.04",Census Tract 101.04,G5020,S,"65057849","251504","+36.2940028","-086.8777483","39562406",The Guest Suite at Highpoint Farm,"36011881",Scott,,District 1,36.266790000000000,-86.883420000000001,Entire home/apt,"73","1","365",2021/11/30,14.070000000000000,"1","208","160",
"47","037","010104","47037010104","101.04",Census Tract 101.04,G5020,S,"65057849","251504","+36.2940028","-086.8777483","44896947","Farmhouse 4 Bed/Bath, Pool, 15-20 mins to Downtown","13996514",Ellery,,District 1,36.280500000000004,-86.851550000000003,Entire home/apt,"449","3","2",2021/08/23,0.130000000000000,"3","250","1",
"47","037","010104","47037010104","101.04",Census Tract 101.04,G5020,S,"65057849","251504","+36.2940028","-086.8777483","52750936",NEW! Secluded Escape w/ Pool - 15 Mi to Nashville!,"121235121",Evolve,,District 1,36.321210000000001,-86.875619999999998,Entire home/apt,"154","30","0",,,"24","252","0",
"47","037","010104","47037010104","101.04",Census Tract 101.04,G5020,S,"65057849","251504","+36.2940028","-086.8777483","53211025",Charming Northwest Nashville Farmhouse,"38962393",Mary,,District 1,36.320810000000002,-86.898020000000002,Entire home/apt,"253","1","1",2021/11/27,1.000000000000000,"1","364","1",
"47","037","010106","47037010106","101.06",Census Tract 101.06,G5020,S,"21616474","6845","+36.2610013","-086.8023491","11442399",Log Home on 24 acres w/Skyline view,"31159071",Cory,,District 3,36.258409999999998,-86.810199999999995,Entire home/apt,"268","2","209",2021/11/27,3.060000000000000,"2","204","43",
"47","037","010106","47037010106","101.06",Census Tract 101.06,G5020,S,"21616474","6845","+36.2610013","-086.8023491","21838647",The Heart of Music City! A Sweet Stay E. Nashville,"159228422",Nathan & Linda,,District 3,36.234890000000000,-86.789839999999998,Entire home/apt,"329","2","2",2018/04/01,0.040000000000000,"1","9","0",
"47","037","010106","47037010106","101.06",Census Tract 101.06,G5020,S,"21616474","6845","+36.2610013","-086.8023491","21947757",Six Rooms with a View,"160208078",Danielle,,District 3,36.270910000000001,-86.778639999999996,Entire home/apt,"357","3","86",2021/11/29,1.780000000000000,"1","252","15",
"47","037","010106","47037010106","101.06",Census Tract 101.06,G5020,S,"21616474","6845","+36.2610013","-086.8023491","23181795",Monthly Stay: Queen Bedroom with Private Bathroom,"64311418",Lawrence,,District 3,36.244650000000000,-86.820920000000001,Private room,"68","30","19",2020/12/19,0.410000000000000,"1","215","1",
"47","037","010106","47037010106","101.06",Census Tract 101.06,G5020,S,"21616474","6845","+36.2610013","-086.8023491","26954842",Log Cabin Retreat minutes from Downtown Nashville,"31159071",Cory,,District 3,36.254190000000001,-86.808660000000003,Entire home/apt,"160","2","152",2021/12/03,3.690000000000000,"2","235","59",
"47","037","010106","47037010106","101.06",Census Tract 101.06,G5020,S,"21616474","6845","+36.2610013","-086.8023491","38432528",Nashville Private Room! All Amenities Included!,"31283396",Craig,,District 3,36.236559999999997,-86.817949999999996,Private room,"44","20","11",2021/12/03,0.440000000000000,"2","145","5",
"47","037","010106","47037010106","101.06",Census Tract 101.06,G5020,S,"21616474","6845","+36.2610013","-086.8023491","38433426",Nashville Private Room! All Amenities Included!,"31283396",Craig,,District 3,36.245130000000003,-86.820740000000001,Private room,"35","20","14",2021/11/22,0.690000000000000,"2","87","9",
"47","037","010106","47037010106","101.06",Census Tract 101.06,G5020,S,"21616474","6845","+36.2610013","-086.8023491","40140223",Relaxing & Romantic - The Tree Top View Suite,"309820040",Maxine,,District 3,36.276359999999997,-86.785767000000007,Entire home/apt,"220","2","46",2021/12/12,1.990000000000000,"1","158","31",
"47","037","010106","47037010106","101.06",Census Tract 101.06,G5020,S,"21616474","6845","+36.2610013","-086.8023491","42121413","Right in Nashville, One of the last standing farms","188342695",Michael,,District 3,36.269480000000001,-86.777029999999996,Entire home/apt,"271","2","64",2021/11/28,2.920000000000000,"1","311","41",
"47","037","010106","47037010106","101.06",Census Tract 101.06,G5020,S,"21616474","6845","+36.2610013","-086.8023491","42659337",Large Private Bedroom w Attached Bath & Sep Entry,"37147717",Charlene,,District 3,36.239130000000003,-86.818839999999994,Private room,"54","30","6",2021/11/24,0.400000000000000,"1","164","2",
"47","037","010106","47037010106","101.06",Census Tract 101.06,G5020,S,"21616474","6845","+36.2610013","-086.8023491","46409667",Cozy Full House Minutes From DOWNTOWN Nashville!,"312585112",Nash,,District 3,36.235480000000003,-86.793589999999995,Entire home/apt,"62","30","0",,,"21","46","0",
"47","037","010602","47037010602","106.02",Census Tract 106.02,G5020,S,"3097282","0","+36.2533653","-086.6817552","23698513",The Madside Beauty!!!!,"96320848",Courtney And David,,District 9,36.252989999999997,-86.689689999999999,Entire home/apt,"121","2","98",2021/11/28,2.200000000000000,"1","77","31",
"47","037","010602","47037010602","106.02",Census Tract 106.02,G5020,S,"3097282","0","+36.2533653","-086.6817552","47007491",Bright Madison Hilltop Home,"27900284",Brent,,District 9,36.256200000000000,-86.689290000000000,Entire home/apt,"142","2","16",2021/06/06,1.350000000000000,"1","0","16",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","18311389",Single Family Home 2 Miles to Downtown -12 Beds,"126659109",Marty & Crystal,,District 21,36.164059999999999,-86.805580000000006,Entire home/apt,"457","2","68",2021/11/14,1.200000000000000,"1","176","18",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","20722362",Comfy and Cool Downtown--Sleeps 6,"11849086",Elite,,District 19,36.171450000000000,-86.801779999999994,Entire home/apt,"82","2","159",2021/11/25,3.070000000000000,"12","61","34",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","21075745",Old Charm: 1.5 mi/ $5 Uber to Downtown,"53517885",Sarah,,District 19,36.169519999999999,-86.801310000000001,Private room,"32","1","256",2021/11/18,5.050000000000000,"8","28","42",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","22249781",Jurny | Close To Music Row | Touchless Nashville 4bd,"146018978",Arielle,,District 19,36.165920000000000,-86.800889999999995,Entire home/apt,"154","2","84",2021/12/13,1.720000000000000,"12","349","27",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","25450858",Country Blues: 1.5 mi/ $5 Uber to Downtown,"53517885",Sarah,,District 19,36.169800000000002,-86.801699999999997,Private room,"31","1","198",2021/11/18,4.590000000000000,"8","13","56",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","25451628",Cherry Blossom: 1.5mi/ $5 Uber to Downtown,"53517885",Sarah,,District 19,36.170859999999998,-86.803319999999999,Private room,"29","1","194",2021/11/30,4.510000000000000,"8","22","66",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","28270089","Hip Eco Cottage, One Mile to Germantown and Gulch","1445577",Kevin,,District 19,36.169879999999999,-86.799859999999995,Entire home/apt,"221","2","49",2021/11/22,1.240000000000000,"1","152","30",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","28655303",The Nest - Classic Urban Flat - near downtown!,"132765119",Debbie,,District 21,36.164079999999998,-86.804310000000001,Entire home/apt,"89","2","171",2021/12/11,4.370000000000000,"3","167","47",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","29626680",Cozy and Bright Condo Close to Downtown!,"6786658",Andrew,,District 19,36.165590000000002,-86.801460000000006,Entire home/apt,"111","1","54",2020/09/11,1.420000000000000,"1","0","0",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","30019043",Hip Urban Designer Apartment | Free Parking,"3324376",Alex From Abode,,District 19,36.164810000000003,-86.801500000000004,Entire home/apt,"76","1","72",2021/11/16,2.000000000000000,"10","348","14",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","30295069",Beautifully Designed Spacious Home near Downtown,"225274317",Wendy,,District 19,36.169130000000003,-86.802989999999994,Entire home/apt,"182","1","310",2021/12/15,8.420000000000000,"3","274","111",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","30954042",Urban Retreat Minutes to the Gulch | Downtown,"3324376",Alex From Abode,,District 19,36.164749999999998,-86.799539999999993,Entire home/apt,"76","1","70",2021/11/12,1.940000000000000,"10","345","17",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","30956198",Explore Downtown Nashville | Hip Designer Condo,"3324376",Alex From Abode,,District 19,36.165559999999999,-86.800299999999993,Entire home/apt,"86","1","73",2021/10/22,2.010000000000000,"10","354","21",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","30956448",Contemporary Condo Minutes To Downtown | Gulch,"3324376",Alex From Abode,,District 19,36.165219999999998,-86.799930000000003,Entire home/apt,"86","1","57",2021/11/17,1.580000000000000,"10","332","19",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","31119735",The Crash Pad: 1.5 mi/ $5 Uber to Downtown,"53517885",Sarah,,District 19,36.169390000000000,-86.803590000000000,Entire home/apt,"50","1","312",2021/11/25,8.720000000000002,"8","16","79",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","32136705","Broadway 1.3 miles, Brand new 3 story House!","165608670",Jonathan,,District 19,36.168360000000000,-86.797730000000001,Entire home/apt,"238","2","148",2021/12/12,4.420000000000000,"3","327","56",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","32406916",Cute Cottage Apartment Downtown,"58852839",Raymond,,District 19,36.171469999999999,-86.801159999999996,Entire home/apt,"78","4","186",2021/12/13,5.470000000000000,"1","175","79",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","32595186",Hostfolio's Urban Cowboy ★ Amazing Rooftop Views!,"96739684",Chandler,,District 19,36.169580000000003,-86.798040000000000,Entire home/apt,"341","2","50",2021/11/07,1.500000000000000,"4","353","10",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","32777010",Hostfolio's Aviator Retreat ★ Epic Skyline Views!,"96739684",Chandler,,District 19,36.169580000000003,-86.798040000000000,Entire home/apt,"352","2","51",2021/12/12,1.520000000000000,"4","346","12",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","32809031",Hostfolio's Music City Modern ★ Big Groups Welcome,"96739684",Chandler,,District 19,36.169580000000003,-86.798040000000000,Entire home/apt,"921","2","12",2021/10/25,0.370000000000000,"4","343","3",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","33194843","The Ultimate Nashville Experience - Dolly, Johnny, Willie","60934272",Travers,,District 21,36.164189999999998,-86.804670000000002,Entire home/apt,"440","3","14",2021/10/23,0.430000000000000,"25","246","3",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","33252562",Avalon,"134249758",Emma,,District 19,36.169429999999998,-86.802920000000000,Entire home/apt,"207","2","136",2021/12/11,4.230000000000001,"1","229","47",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","33639757",1 mile from capital. Backyard w/firepit & Gameroom,"231273495",Lynn,,District 19,36.171650000000000,-86.801220000000001,Entire home/apt,"320","4","26",2021/10/31,0.970000000000000,"4","254","22",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","33775216","MASSIVE 4 Bedroom, 7 Beds, Home Theater & More!","254604007",Daniel,,District 19,36.167349999999999,-86.802040000000005,Entire home/apt,"223","2","2",2019/05/20,0.060000000000000,"1","0","0",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","33822487",The Classic Den - pet friendly - near downtown!,"132765119",Debbie,,District 19,36.163960000000003,-86.803319999999999,Entire home/apt,"89","2","150",2021/12/13,4.670000000000000,"3","164","67",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","34681984",Trendy Town Home A,"206929251",DeRon,,District 21,36.162830000000000,-86.806219999999996,Entire home/apt,"349","1","54",2021/11/21,1.730000000000000,"19","297","21",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","34683070",Trendy Town Home B,"206929251",DeRon,,District 21,36.164169999999999,-86.805909999999997,Entire home/apt,"349","1","58",2021/10/10,1.860000000000000,"19","319","18",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","34683316",Trendy Town Home C,"206929251",DeRon,,District 21,36.164639999999999,-86.804670000000002,Entire home/apt,"349","1","52",2021/10/10,1.650000000000000,"19","307","15",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","35479849",Enjoy a 3 BR Minutes to Broadway/Gulch/Music Row!,"60934272",Travers,,District 21,36.162979999999997,-86.807169999999999,Entire home/apt,"256","1","108",2021/11/27,3.530000000000000,"25","233","39",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","35706073",Sunshine Room: 1.5 mi/ $5 Uber to downtown,"53517885",Sarah,,District 19,36.169640000000001,-86.801959999999994,Private room,"36","1","238",2021/11/30,7.820000000000000,"8","21","78",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","35944728",NashPad Rooftop With Killer Downtown Views,"271657969",Caroline,,District 19,36.169580000000003,-86.798040000000000,Entire home/apt,"426","30","78",2021/06/07,2.640000000000000,"1","77","24",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","36446839",Jazzy Blue: 1.4 mi/ $5 Uber to Downtown,"53517885",Sarah,,District 19,36.170670000000001,-86.802289999999999,Entire home/apt,"40","1","128",2021/11/23,4.300000000000000,"8","25","75",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","36447405",BRAND NEW ✶ DOWNTOWN MODERN ✶ ROOFDECK ✶ 14 BEDS,"101426897",Host Extraordinaires,,District 19,36.167589999999997,-86.798339999999996,Entire home/apt,"343","2","71",2021/12/12,2.400000000000000,"123","188","28",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","38331148","Beautiful home! Near Downtown, Gulch & Germantown!","223345462",Irena And Billy,,District 19,36.167800000000000,-86.802049999999994,Entire home/apt,"148","1","69",2021/12/13,2.550000000000000,"3","264","34",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","38438751",Awesome home! 1.5mi to Downtown Gulch & Germantown,"223345462",Irena And Billy,,District 19,36.168059999999997,-86.801789999999997,Entire home/apt,"196","1","66",2021/12/13,2.420000000000000,"3","251","28",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","38461435",Perfect Homes for Large Groups. 1.5mi to Downtown!,"223345462",Irena And Billy,,District 19,36.167769999999997,-86.800160000000005,Entire home/apt,"371","1","16",2021/11/01,0.640000000000000,"3","264","7",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","40999973",Lumi: 1.5 mi/ $5 Uber to Downtown,"53517885",Sarah,,District 19,36.169989999999999,-86.803169999999994,Private room,"24","1","84",2021/11/25,3.500000000000000,"8","15","53",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","41649194",Abode | Marathon Village | 5 Minutes From Downtown Nashville,"328603084",Abode (Nashville),,District 19,36.165990000000001,-86.800229999999999,Entire home/apt,"89","2","35",2021/10/26,1.520000000000000,"4","359","20",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","42413074",DISCOUNT*The Lux* 2 miles to Broadway•WIFI•Coffee!,"88959664",Julian,,District 21,36.164920000000002,-86.807239999999993,Entire home/apt,"148","2","80",2021/11/28,3.610000000000000,"23","245","47",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","43125672",Jurny | Close To Music Row | Touchless 4bd,"146018978",Arielle,,District 19,36.165619999999997,-86.801280000000006,Entire home/apt,"154","2","44",2021/10/04,2.220000000000000,"12","364","26",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","43125710",Jurny | Close To Music Row | Touchless 4bd Unit,"146018978",Arielle,,District 19,36.164760000000001,-86.801209999999998,Entire home/apt,"143","2","39",2021/11/27,2.200000000000000,"12","355","24",
"47","037","014200","47037014200","142",Census Tract 142,G5020,S,"1080635","0","+36.1669323","-086.8036511","43165579",Yara: 1.5 mi/ $5 Uber to Downtown,"53517885",Sarah,,District 19,36.169559999999997,-86.802930000000003,Private room,"23","1","38",2021/11/30,1.980000000000000,"8","13","33",
