"GEO_ID","NAME","H1_001N","H1_002N","H1_003N"
"id","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant"
"1000000US470370194022034","Block 2034, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","34","19","15"
"1000000US470370194022035","Block 2035, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","0","0","0"
"1000000US470370194022036","Block 2036, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","5","0","5"
"1000000US470370194022037","Block 2037, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","13","0","13"
"1000000US470370194022038","Block 2038, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","16","16","0"
"1000000US470370194022039","Block 2039, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","5","5","0"
"1000000US470370194022040","Block 2040, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","49","35","14"
"1000000US470370194022041","Block 2041, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","26","17","9"
"1000000US470370194022042","Block 2042, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","38","38","0"
"1000000US470370194022043","Block 2043, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","0","0","0"
"1000000US470370194022044","Block 2044, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","6","6","0"
"1000000US470370194022045","Block 2045, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","0","0","0"
"1000000US470370194022046","Block 2046, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","0","0","0"
"1000000US470370194022047","Block 2047, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","1","0","1"
"1000000US470370194022048","Block 2048, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","0","0","0"
"1000000US470370195011000","Block 1000, Block Group 1, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195011001","Block 1001, Block Group 1, Census Tract 195.01, Davidson County, Tennessee","577","545","32"
"1000000US470370195011002","Block 1002, Block Group 1, Census Tract 195.01, Davidson County, Tennessee","62","62","0"
"1000000US470370195012000","Block 2000, Block Group 2, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195012001","Block 2001, Block Group 2, Census Tract 195.01, Davidson County, Tennessee","197","177","20"
"1000000US470370195012002","Block 2002, Block Group 2, Census Tract 195.01, Davidson County, Tennessee","524","463","61"
"1000000US470370195012003","Block 2003, Block Group 2, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195012004","Block 2004, Block Group 2, Census Tract 195.01, Davidson County, Tennessee","16","1","15"
"1000000US470370195012005","Block 2005, Block Group 2, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195012006","Block 2006, Block Group 2, Census Tract 195.01, Davidson County, Tennessee","44","15","29"
"1000000US470370195012007","Block 2007, Block Group 2, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195012008","Block 2008, Block Group 2, Census Tract 195.01, Davidson County, Tennessee","463","337","126"
"1000000US470370195012009","Block 2009, Block Group 2, Census Tract 195.01, Davidson County, Tennessee","200","173","27"
"1000000US470370195012010","Block 2010, Block Group 2, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195012011","Block 2011, Block Group 2, Census Tract 195.01, Davidson County, Tennessee","17","17","0"
"1000000US470370195012012","Block 2012, Block Group 2, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195012013","Block 2013, Block Group 2, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195012014","Block 2014, Block Group 2, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195012015","Block 2015, Block Group 2, Census Tract 195.01, Davidson County, Tennessee","48","48","0"
"1000000US470370195012016","Block 2016, Block Group 2, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195012017","Block 2017, Block Group 2, Census Tract 195.01, Davidson County, Tennessee","64","57","7"
"1000000US470370195012018","Block 2018, Block Group 2, Census Tract 195.01, Davidson County, Tennessee","302","258","44"
"1000000US470370195012019","Block 2019, Block Group 2, Census Tract 195.01, Davidson County, Tennessee","99","94","5"
"1000000US470370195013000","Block 3000, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013001","Block 3001, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013002","Block 3002, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013003","Block 3003, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","1","0","1"
"1000000US470370195013004","Block 3004, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","10","0","10"
"1000000US470370195013005","Block 3005, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","4","0","4"
"1000000US470370195013006","Block 3006, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013007","Block 3007, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013008","Block 3008, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","14","0","14"
"1000000US470370195013009","Block 3009, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013010","Block 3010, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","6","0","6"
"1000000US470370195013011","Block 3011, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","1","0","1"
"1000000US470370195013012","Block 3012, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013013","Block 3013, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013014","Block 3014, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013015","Block 3015, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013016","Block 3016, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013017","Block 3017, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013018","Block 3018, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013019","Block 3019, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013020","Block 3020, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013021","Block 3021, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013022","Block 3022, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013023","Block 3023, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013024","Block 3024, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013025","Block 3025, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","138","104","34"
"1000000US470370195013026","Block 3026, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013027","Block 3027, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013028","Block 3028, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","2","2","0"
"1000000US470370195013029","Block 3029, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013030","Block 3030, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013031","Block 3031, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","1","1","0"
"1000000US470370195013032","Block 3032, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013033","Block 3033, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013034","Block 3034, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013035","Block 3035, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","1","1","0"
"1000000US470370195013036","Block 3036, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013037","Block 3037, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013038","Block 3038, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013039","Block 3039, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013040","Block 3040, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013041","Block 3041, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","41","6","35"
"1000000US470370195013042","Block 3042, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","1","0","1"
"1000000US470370195013043","Block 3043, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013044","Block 3044, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013045","Block 3045, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","1","1","0"
"1000000US470370195013046","Block 3046, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","7","2","5"
"1000000US470370195013047","Block 3047, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013048","Block 3048, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","45","45","0"
"1000000US470370195013049","Block 3049, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013050","Block 3050, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","0","0","0"
"1000000US470370195013051","Block 3051, Block Group 3, Census Tract 195.01, Davidson County, Tennessee","106","85","21"
"1000000US470370195021000","Block 1000, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","3","3","0"
"1000000US470370195021001","Block 1001, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","10","10","0"
"1000000US470370195021002","Block 1002, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","3","0","3"
"1000000US470370195021003","Block 1003, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","1","0","1"
"1000000US470370195021004","Block 1004, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","40","33","7"
"1000000US470370195021005","Block 1005, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","2","2","0"
"1000000US470370195021006","Block 1006, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","0","0","0"
"1000000US470370195021007","Block 1007, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","0","0","0"
"1000000US470370195021008","Block 1008, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","0","0","0"
"1000000US470370195021009","Block 1009, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","18","14","4"
"1000000US470370195021010","Block 1010, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","0","0","0"
"1000000US470370195021011","Block 1011, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","0","0","0"
"1000000US470370195021012","Block 1012, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","10","10","0"
"1000000US470370195021013","Block 1013, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","0","0","0"
"1000000US470370195021014","Block 1014, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","0","0","0"
"1000000US470370195021015","Block 1015, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","0","0","0"
"1000000US470370195021016","Block 1016, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","0","0","0"
"1000000US470370195021017","Block 1017, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","0","0","0"
"1000000US470370195021018","Block 1018, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","0","0","0"
"1000000US470370195021019","Block 1019, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","296","78","218"
"1000000US470370195021020","Block 1020, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","1","0","1"
"1000000US470370195021021","Block 1021, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","0","0","0"
"1000000US470370195021022","Block 1022, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","0","0","0"
"1000000US470370195021023","Block 1023, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","0","0","0"
"1000000US470370195021024","Block 1024, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","0","0","0"
"1000000US470370195021025","Block 1025, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","0","0","0"
"1000000US470370195021026","Block 1026, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","72","54","18"
"1000000US470370195021027","Block 1027, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","0","0","0"
"1000000US470370195021028","Block 1028, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","3","0","3"
"1000000US470370195021029","Block 1029, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","31","11","20"
"1000000US470370195021030","Block 1030, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","0","0","0"
"1000000US470370195021031","Block 1031, Block Group 1, Census Tract 195.02, Davidson County, Tennessee","0","0","0"
